@timestamp,rule.id,rule.level,agent.name,rule.description,data.win.eventdata.commandLine,data.win.eventdata.image,mitre.id,sample_name,source_type
2023-01-16T11:36:29.578503100Z,600205,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:29.607467400Z,600193,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:29.887658200Z,600204,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:29.890228600Z,600203,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:29.899676500Z,600202,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:29.914943600Z,600201,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:29.921560400Z,600200,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:29.929104800Z,600199,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:29.934891100Z,600198,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:29.964175900Z,600197,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:29.974735200Z,600196,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:29.985833000Z,600195,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:29.994257500Z,600194,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:30.004609200Z,600236,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:30.013882200Z,600235,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:30.016287500Z,600234,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:30.034030400Z,600233,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:30.043413600Z,600232,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:30.053650200Z,600231,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:30.057454300Z,600230,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:30.064058000Z,600229,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:30.067028800Z,600228,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:30.068722600Z,600227,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:30.069955000Z,600226,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:30.072378700Z,600225,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:30.076124300Z,600224,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:30.077024400Z,600223,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:30.078021700Z,600222,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:30.078954200Z,600221,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:30.081708300Z,600220,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:30.085345700Z,600219,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:30.086648500Z,600218,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:30.088677400Z,600217,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:30.090507600Z,600216,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\Aurora-Agent\aurora-agent.exe,T1486,public_background,benign
2023-01-16T11:36:30.697864100Z,600214,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:30.704034600Z,600215,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:31.791748900Z,600238,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:31.976047000Z,600237,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:32.857254200Z,600240,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:32.926147900Z,600239,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Windows\system32\taskhostw.exe,T1486,public_background,benign
2023-01-16T11:36:33.039565000Z,600242,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:33.218038800Z,600243,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Program Files\SplunkUniversalForwarder\etc\apps\Splunk_TA_stream\windows_x86_64\bin\streamfwd.exe,T1486,public_background,benign
2023-01-16T11:36:33.963544900Z,600241,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:34.126329800Z,600246,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,C:\Program Files\SplunkUniversalForwarder\var\lib\splunk\modinputs\WinEventLog\Microsoft-Windows-Sysmon_Operational,C:\Program Files\SplunkUniversalForwarder\bin\splunk-winevtlog.exe,T1486,public_background,benign
2023-01-16T11:36:34.398097700Z,600245,4,win-host-ctus-attack-range-589,Public Lockbit background Sysmon event,,C:\Program Files\SplunkUniversalForwarder\etc\apps\Splunk_TA_stream\windows_x86_64\bin\streamfwd.exe,T1486,public_background,benign
2023-01-16T11:36:34.810339900Z,600244,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,C:\ProgramData\Amazon\SSM\InstanceData\i-05e5fd78e9b21f966\channels\health\respondent-20230116111158-023,C:\Program Files\Amazon\SSM\amazon-ssm-agent.exe,T1486,public_background,benign
2023-01-16T11:36:35.939514900Z,600249,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Windows\system32\svchost.exe,T1486,public_background,benign
2023-01-16T11:36:35.939636600Z,600248,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Windows\system32\svchost.exe,T1486,public_background,benign
2023-01-16T11:36:35.939790200Z,600247,4,win-dc-ctus-attack-range-221.attackrange.local,Public Lockbit background Sysmon event,,C:\Windows\system32\svchost.exe,T1486,public_background,benign
